,latitude,longitude,brightness,acq_date,satellite,confidence,frp,fire_type
10264,-16.5577,136.763,318.0,2019-08-19,Aqua,96,23.8,0
10265,-16.566,136.7486,328.2,2019-08-19,Aqua,100,39.6,0
10266,-15.6507,131.4431,313.4,2019-08-19,Aqua,87,70.5,0
10267,-15.6473,131.5094,303.0,2019-08-19,Aqua,31,29.8,0
10268,-16.5681,136.7612,313.8,2019-08-19,Aqua,47,17.4,0
10269,-12.6686,132.9591,302.4,2019-08-19,Aqua,49,19.9,0
10270,-12.669,132.9541,303.7,2019-08-19,Aqua,56,23.5,0
10271,-15.084,141.6943,304.6,2019-08-19,Aqua,61,6.7,0
10272,-16.2922,144.6609,306.3,2019-08-19,Aqua,25,11.9,0
10273,-16.3029,144.6594,306.1,2019-08-19,Aqua,42,11.8,0
10274,-16.3046,144.6729,304.9,2019-08-19,Aqua,28,10.3,0
10275,-16.3499,144.648,306.1,2019-08-19,Aqua,67,12.8,0
10276,-16.3516,144.6615,302.5,2019-08-19,Aqua,50,9.0,0
10277,-15.7389,137.0708,304.9,2019-08-19,Aqua,62,10.8,0
10278,-15.9723,136.5381,302.3,2019-08-19,Aqua,48,8.9,0
10279,-16.8512,142.2501,307.1,2019-08-19,Aqua,34,7.4,0
10280,-16.0076,136.5931,323.5,2019-08-19,Aqua,100,35.2,0
10281,-16.0181,136.5913,316.4,2019-08-19,Aqua,74,22.8,0
10282,-16.0177,136.5234,303.1,2019-08-19,Aqua,45,8.1,0
10283,-16.0644,136.5425,301.7,2019-08-19,Aqua,21,6.7,0
10284,-16.214,136.9576,306.4,2019-08-19,Aqua,67,11.1,0
10285,-16.2219,136.962,310.9,2019-08-19,Aqua,48,15.0,0
10286,-16.1481,136.4606,327.3,2019-08-19,Aqua,100,44.0,0
10287,-16.1504,136.4738,307.3,2019-08-19,Aqua,71,13.3,0
10288,-16.2321,136.9603,300.1,2019-08-19,Aqua,3,5.9,0
10289,-16.1587,136.4587,335.3,2019-08-19,Aqua,100,61.5,0
10290,-16.161,136.472,328.0,2019-08-19,Aqua,100,44.3,0
10291,-16.1535,136.3626,301.0,2019-08-19,Aqua,12,7.1,0
10292,-16.1716,136.4702,314.7,2019-08-19,Aqua,86,21.3,0
10293,-16.1822,136.4683,313.1,2019-08-19,Aqua,61,19.0,0
10294,-16.1928,136.4664,307.6,2019-08-19,Aqua,36,12.8,0
10295,-16.3483,136.7147,312.4,2019-08-19,Aqua,48,17.2,0
10296,-16.3567,136.7001,312.5,2019-08-19,Aqua,39,17.2,0
10297,-16.3608,136.7256,315.6,2019-08-19,Aqua,33,19.7,0
10298,-16.3905,136.7397,321.0,2019-08-19,Aqua,25,25.6,0
10299,-16.4843,136.7439,312.4,2019-08-19,Aqua,85,17.3,0
10300,-16.4864,136.7565,312.3,2019-08-19,Aqua,85,17.1,0
10301,-16.4946,136.7421,315.4,2019-08-19,Aqua,68,20.2,0
10302,-16.4967,136.7547,311.5,2019-08-19,Aqua,41,15.4,0
10303,-16.505,136.7403,304.8,2019-08-19,Aqua,15,8.9,0
10304,-16.5071,136.7529,305.9,2019-08-19,Aqua,29,9.9,0
10305,-16.5174,136.7511,308.8,2019-08-19,Aqua,26,12.4,0
10306,-19.115,138.3987,313.1,2019-08-19,Aqua,86,13.7,0
10307,-19.1242,138.3972,312.7,2019-08-19,Aqua,50,12.9,0
10308,-19.1402,138.3886,306.4,2019-08-19,Aqua,68,9.6,0
10309,-15.7501,130.4374,304.7,2019-08-19,Aqua,61,43.6,0
10310,-15.7834,130.4301,302.6,2019-08-19,Aqua,33,34.8,0
10311,-15.7855,130.4218,303.0,2019-08-19,Aqua,50,37.5,0
10312,-25.9198,152.6857,306.3,2019-08-19,Terra,57,7.7,0
10313,-22.5556,150.3795,316.9,2019-08-19,Terra,74,30.9,0
10314,-22.5588,150.3968,321.9,2019-08-19,Terra,79,41.4,0
10315,-22.7304,150.4555,313.6,2019-08-19,Terra,40,18.7,0
10316,-22.7243,150.4636,322.5,2019-08-19,Terra,66,35.2,0
10317,-22.7336,150.4728,324.3,2019-08-19,Terra,81,42.7,0
10318,-25.301,152.3624,306.4,2019-08-19,Terra,59,6.8,0
10319,-25.8584,152.6926,314.4,2019-08-19,Terra,73,15.1,0
10320,-25.8603,152.7041,306.2,2019-08-19,Terra,58,7.4,0
10321,-25.9179,152.6743,313.6,2019-08-19,Terra,72,14.1,0
10322,-26.5618,152.5378,309.6,2019-08-19,Terra,69,10.3,0
10323,-27.972,150.003,310.2,2019-08-19,Terra,67,12.2,0
10324,-28.0302,153.3493,312.8,2019-08-19,Terra,68,9.7,0
10325,-28.4322,152.9181,300.3,2019-08-19,Terra,30,5.1,0
10326,-27.6106,149.1178,337.3,2019-08-19,Terra,90,83.6,0
10327,-28.7832,148.1767,309.4,2019-08-19,Terra,63,16.0,0
10328,-27.6072,149.1002,320.7,2019-08-19,Terra,80,36.8,0
10329,-28.78,148.1844,305.7,2019-08-19,Terra,33,8.7,0
10330,-29.3308,152.409,304.1,2019-08-19,Terra,47,7.4,0
10331,-29.329,152.3982,302.8,2019-08-19,Terra,49,7.1,0
10332,-28.5456,149.8401,311.2,2019-08-19,Terra,67,13.8,0
10333,-25.8853,151.0009,316.6,2019-08-19,Terra,76,23.1,0
10334,-25.8989,150.9544,304.4,2019-08-19,Terra,34,7.0,0
10335,-26.1134,150.3517,331.9,2019-08-19,Terra,87,55.8,0
10336,-26.1271,150.3645,313.5,2019-08-19,Terra,31,18.5,0
10337,-26.1137,150.3457,322.9,2019-08-19,Terra,76,34.7,0
10338,-26.1165,150.3609,325.6,2019-08-19,Terra,83,40.2,0
10339,-26.5598,152.526,304.6,2019-08-19,Terra,54,6.5,0
10340,-30.5722,151.158,307.1,2019-08-19,Terra,64,8.0,0
10341,-30.3067,148.6589,305.5,2019-08-19,Terra,57,7.5,0
10342,-30.4066,148.8193,308.1,2019-08-19,Terra,64,13.7,0
10343,-31.6577,152.1297,308.3,2019-08-19,Terra,67,11.6,0
10344,-29.5447,147.8638,311.0,2019-08-19,Terra,67,19.1,0
10345,-32.5418,147.7824,306.1,2019-08-19,Terra,63,10.0,0
10346,-32.2008,146.7372,303.8,2019-08-19,Terra,49,10.7,0
10347,-32.1954,146.7235,305.0,2019-08-19,Terra,58,12.9,0
10348,-32.0271,147.5928,304.6,2019-08-19,Terra,59,8.5,0
10349,-31.6825,147.077,320.0,2019-08-19,Terra,80,40.6,0
10350,-31.6785,147.0568,317.2,2019-08-19,Terra,77,34.3,0
10351,-32.1092,149.4267,302.1,2019-08-19,Terra,51,5.7,0
10352,-32.3698,151.5747,302.5,2019-08-19,Terra,41,4.8,0
10353,-31.7402,148.5055,324.0,2019-08-19,Terra,83,37.3,0
10354,-31.737,148.4891,306.0,2019-08-19,Terra,63,8.0,0
10355,-32.2471,152.013,306.7,2019-08-19,Terra,40,8.6,0
10356,-31.5714,148.7146,322.4,2019-08-19,Terra,82,34.5,0
10357,-31.5683,148.6985,304.4,2019-08-19,Terra,45,7.8,0
10358,-31.571,148.7208,316.8,2019-08-19,Terra,77,23.5,0
10359,-31.568,148.7047,322.5,2019-08-19,Terra,82,33.9,0
10360,-31.6787,150.3586,307.0,2019-08-19,Terra,45,5.3,0
10361,-31.6335,150.9292,318.8,2019-08-19,Terra,79,21.1,0
10362,-31.626,150.9441,325.8,2019-08-19,Terra,82,28.1,0
10363,-31.6238,150.9314,330.8,2019-08-19,Terra,87,35.4,0
10364,-31.6168,151.1422,333.6,2019-08-19,Terra,89,43.3,0
10365,-31.6148,151.1299,324.0,2019-08-19,Terra,83,28.4,0
10366,-31.0705,148.4064,302.9,2019-08-19,Terra,51,7.2,0
10367,-30.4097,148.8357,309.0,2019-08-19,Terra,66,15.6,0
10368,-31.2903,152.6014,302.2,2019-08-19,Terra,51,5.5,0
10369,-31.4316,152.855,304.5,2019-08-19,Terra,59,5.4,0
10370,-31.3891,152.4784,316.1,2019-08-19,Terra,76,16.2,0
10371,-31.0328,149.9633,303.5,2019-08-19,Terra,46,5.0,0
10372,-31.501,152.4823,305.6,2019-08-19,Terra,62,7.3,0
10373,-31.6558,152.1182,320.1,2019-08-19,Terra,80,21.6,0
10374,-29.8095,152.7539,302.6,2019-08-19,Terra,51,4.7,0
10375,-29.773,152.4679,305.8,2019-08-19,Terra,37,7.2,0
10376,-29.2943,149.1944,305.6,2019-08-19,Terra,51,7.1,0
10377,-29.5416,147.8705,306.6,2019-08-19,Terra,57,10.6,0
10378,-29.4243,150.6525,308.5,2019-08-19,Terra,65,9.0,0
10379,-32.6428,146.2407,301.5,2019-08-19,Terra,31,12.9,0
10380,-32.6553,146.2373,312.1,2019-08-19,Terra,72,34.2,0
10381,-32.6544,146.2303,308.0,2019-08-19,Terra,66,25.5,0
10382,-32.6591,146.2526,300.9,2019-08-19,Terra,31,13.3,0
10383,-33.2209,147.1407,302.9,2019-08-19,Terra,49,8.5,0
10384,-33.2246,147.1595,303.1,2019-08-19,Terra,52,8.8,0
10385,-33.2186,147.1545,302.2,2019-08-19,Terra,51,8.1,0
10386,-34.4659,150.889,303.1,2019-08-19,Terra,0,4.8,2
10387,-38.4155,147.0511,312.8,2019-08-19,Terra,36,19.2,0
10388,-38.4115,147.0623,333.9,2019-08-19,Terra,75,55.1,0
10389,-38.4051,147.0543,320.6,2019-08-19,Terra,73,31.9,0
10390,-11.9803,142.4787,313.0,2019-08-20,Terra,45,33.6,0
10391,-11.9187,142.4616,318.5,2019-08-20,Terra,70,58.7,0
10392,-11.9157,142.4563,314.7,2019-08-20,Terra,18,37.9,0
10393,-12.4319,142.0748,321.3,2019-08-20,Terra,74,57.7,0
10394,-12.4469,142.0733,339.4,2019-08-20,Terra,89,171.1,0
10395,-12.4503,142.1014,325.2,2019-08-20,Terra,78,71.6,0
10396,-12.4309,142.0694,319.2,2019-08-20,Terra,71,47.1,0
10397,-12.4459,142.0679,332.3,2019-08-20,Terra,85,118.3,0
10398,-12.4491,142.096,329.4,2019-08-20,Terra,82,98.1,0
10399,-11.4661,132.624,320.9,2019-08-20,Terra,42,7.8,0
10400,-11.3702,130.897,349.6,2019-08-20,Terra,95,73.4,0
10401,-11.372,130.9084,341.2,2019-08-20,Terra,90,50.6,0
10402,-12.3842,136.5864,318.7,2019-08-20,Terra,68,13.4,0
10403,-12.3857,136.5975,315.0,2019-08-20,Terra,44,9.1,0
10404,-12.3861,136.5909,324.8,2019-08-20,Terra,76,21.6,0
10405,-12.3771,135.5714,318.7,2019-08-20,Terra,65,9.6,0
10406,-12.3785,135.5814,316.3,2019-08-20,Terra,51,7.2,0
10407,-12.2293,134.0925,323.9,2019-08-20,Terra,71,12.3,0
10408,-12.3601,134.9351,319.4,2019-08-20,Terra,61,7.1,0
10409,-12.3692,134.9337,319.4,2019-08-20,Terra,59,7.3,0
10410,-13.4551,143.0972,320.5,2019-08-20,Terra,73,88.7,0
10411,-13.4455,143.0927,322.6,2019-08-20,Terra,75,104.2,0
10412,-12.3437,134.1819,324.3,2019-08-20,Terra,70,11.6,0
10413,-12.345,134.191,320.6,2019-08-20,Terra,59,7.0,0
10414,-12.7056,131.7589,340.7,2019-08-20,Terra,83,33.6,0
10415,-12.3244,132.9361,323.6,2019-08-20,Terra,54,12.7,0
10416,-12.6761,135.0853,332.9,2019-08-20,Terra,79,27.1,0
10417,-12.5273,133.1824,369.2,2019-08-20,Terra,100,105.0,0
10418,-12.5287,133.1916,359.6,2019-08-20,Terra,99,76.6,0
10419,-12.53,133.2008,319.8,2019-08-20,Terra,51,8.6,0
10420,-12.4382,132.4739,325.5,2019-08-20,Terra,70,10.7,0
10421,-12.4397,132.4834,328.1,2019-08-20,Terra,77,14.8,0
10422,-12.8948,135.3995,323.7,2019-08-20,Terra,74,14.5,0
10423,-12.9186,135.3659,321.3,2019-08-20,Terra,70,11.5,0
10424,-12.9696,135.7281,325.2,2019-08-20,Terra,76,18.5,0
10425,-12.971,135.7383,325.6,2019-08-20,Terra,76,19.0,0
10426,-12.6217,132.8906,349.7,2019-08-20,Terra,94,51.3,0
10427,-12.6231,132.8999,359.3,2019-08-20,Terra,99,74.7,0
10428,-12.6321,132.8985,322.9,2019-08-20,Terra,61,9.0,0
10429,-12.6335,132.9078,338.7,2019-08-20,Terra,87,31.0,0
10430,-12.6425,132.9064,331.5,2019-08-20,Terra,81,18.4,0
10431,-12.6439,132.9157,343.2,2019-08-20,Terra,91,37.6,0
10432,-12.6453,132.925,326.8,2019-08-20,Terra,72,14.2,0
10433,-12.653,132.9143,340.2,2019-08-20,Terra,88,31.9,0
10434,-12.6544,132.9236,376.8,2019-08-20,Terra,100,131.5,0
10435,-12.6558,132.9329,334.4,2019-08-20,Terra,82,22.8,0
10436,-12.6572,132.9421,347.7,2019-08-20,Terra,93,45.2,0
10437,-12.6585,132.9514,342.1,2019-08-20,Terra,87,34.9,0
10438,-12.6648,132.9315,340.2,2019-08-20,Terra,88,31.8,0
10439,-12.6662,132.9408,341.2,2019-08-20,Terra,89,32.4,0
10440,-12.6676,132.95,325.1,2019-08-20,Terra,30,10.2,0
10441,-12.6704,132.9685,329.3,2019-08-20,Terra,24,14.3,0
10442,-12.6808,132.9764,340.3,2019-08-20,Terra,88,30.0,0
10443,-12.6822,132.9857,346.3,2019-08-20,Terra,92,42.5,0
10444,-12.6912,132.9843,328.5,2019-08-20,Terra,70,14.1,0
10445,-12.6926,132.9935,337.9,2019-08-20,Terra,87,28.2,0
10446,-12.6107,132.0898,325.4,2019-08-20,Terra,71,10.9,0
10447,-12.6122,132.0995,341.4,2019-08-20,Terra,89,35.4,0
10448,-12.6181,132.1385,321.8,2019-08-20,Terra,54,7.1,0
10449,-12.6199,132.0883,342.2,2019-08-20,Terra,90,36.4,0
10450,-12.6214,132.0981,349.3,2019-08-20,Terra,94,51.5,0
10451,-12.6229,132.1078,325.9,2019-08-20,Terra,71,10.7,0
10452,-12.6274,132.137,337.4,2019-08-20,Terra,86,28.4,0
10453,-12.5093,131.308,330.6,2019-08-20,Terra,79,23.4,0
10454,-12.6381,132.1453,330.1,2019-08-20,Terra,79,17.2,0
10455,-12.6396,132.155,328.7,2019-08-20,Terra,78,15.9,0
10456,-12.6488,132.1535,330.5,2019-08-20,Terra,80,19.1,0
10457,-13.0783,134.8784,319.1,2019-08-20,Terra,56,7.3,0
10458,-13.0797,134.888,356.4,2019-08-20,Terra,98,71.8,0
10459,-12.7002,132.2576,322.8,2019-08-20,Terra,68,8.6,0
10460,-12.6115,131.4987,332.9,2019-08-20,Terra,81,24.8,0
10461,-12.621,131.4973,321.4,2019-08-20,Terra,49,8.6,0
10462,-12.6226,131.5076,329.1,2019-08-20,Terra,77,19.0,0
10463,-12.6649,131.7814,325.2,2019-08-20,Terra,72,13.5,0
10464,-12.632,131.506,323.2,2019-08-20,Terra,67,10.8,0
10465,-12.6742,131.7799,347.8,2019-08-20,Terra,93,50.1,0
10466,-12.6758,131.79,338.2,2019-08-20,Terra,86,31.4,0
10467,-12.6697,131.688,398.8,2019-08-20,Terra,100,273.7,0
10468,-12.6713,131.698,366.4,2019-08-20,Terra,100,110.7,0
10469,-12.6805,131.7584,359.1,2019-08-20,Terra,99,84.6,0
10470,-12.6821,131.7684,365.1,2019-08-20,Terra,100,99.6,0
10471,-12.676,131.6662,327.5,2019-08-20,Terra,59,20.6,0
10472,-12.6884,131.7469,325.6,2019-08-20,Terra,70,18.7,0
10473,-12.6899,131.757,424.3,2019-08-20,Terra,100,485.1,0
10474,-12.6914,131.767,396.4,2019-08-20,Terra,100,249.2,0
10475,-12.6804,131.6596,324.4,2019-08-20,Terra,70,19.2,0
10476,-12.682,131.6697,336.8,2019-08-20,Terra,85,36.3,0
10477,-12.6947,131.7503,391.7,2019-08-20,Terra,100,223.2,0
10478,-12.6963,131.7603,378.5,2019-08-20,Terra,100,151.4,0
10479,-12.693,131.6783,349.2,2019-08-20,Terra,94,58.6,0
10480,-12.7025,131.7388,328.4,2019-08-20,Terra,72,17.7,0
10481,-12.7041,131.7488,408.8,2019-08-20,Terra,100,341.4,0
10482,-12.7103,131.7888,329.1,2019-08-20,Terra,26,15.3,0
10483,-12.7024,131.6769,341.8,2019-08-20,Terra,89,40.4,0
10484,-12.704,131.687,339.4,2019-08-20,Terra,87,35.7,0
10485,-12.7134,131.7473,377.3,2019-08-20,Terra,100,149.8,0
10486,-12.715,131.7574,342.9,2019-08-20,Terra,88,38.4,0
10487,-12.8888,131.9772,339.7,2019-08-20,Terra,88,34.4,0
10488,-12.8903,131.987,325.5,2019-08-20,Terra,72,12.1,0
10489,-12.8995,131.9855,340.9,2019-08-20,Terra,88,35.3,0
10490,-12.9088,131.9841,336.9,2019-08-20,Terra,85,27.5,0
10491,-12.9103,131.9939,355.8,2019-08-20,Terra,97,67.8,0
10492,-12.9161,131.9869,332.5,2019-08-20,Terra,81,20.7,0
10493,-12.9176,131.9967,329.5,2019-08-20,Terra,78,16.2,0
10494,-12.9376,132.0036,336.9,2019-08-20,Terra,85,28.2,0
10495,-13.7365,136.6326,313.1,2019-08-20,Terra,47,8.2,0
10496,-13.738,136.6442,324.7,2019-08-20,Terra,77,24.1,0
10497,-12.9323,130.8605,342.1,2019-08-20,Terra,89,47.9,0
10498,-12.9341,130.8715,358.4,2019-08-20,Terra,99,93.2,0
10499,-12.9446,130.9371,318.2,2019-08-20,Terra,42,7.5,0
10500,-13.8856,136.6834,312.3,2019-08-20,Terra,50,7.9,0
10501,-13.1312,130.186,330.0,2019-08-20,Terra,72,28.5,0
10502,-13.1413,130.1842,328.7,2019-08-20,Terra,68,25.2,0
10503,-13.1432,130.1962,321.2,2019-08-20,Terra,31,14.4,0
10504,-13.1515,130.1826,327.0,2019-08-20,Terra,46,21.3,0
10505,-13.154,130.1329,335.7,2019-08-20,Terra,0,38.5,0
10506,-13.1635,130.1928,335.3,2019-08-20,Terra,84,39.2,0
10507,-13.1642,130.1313,345.3,2019-08-20,Terra,0,61.6,0
10508,-14.5057,134.7559,323.5,2019-08-20,Terra,72,12.5,0
10509,-14.3752,133.4722,322.9,2019-08-20,Terra,70,9.6,0
10510,-14.3765,133.4814,322.3,2019-08-20,Terra,67,9.3,0
10511,-14.0241,129.8752,319.3,2019-08-20,Terra,51,11.5,0
10512,-14.026,129.8873,331.7,2019-08-20,Terra,81,34.2,0
10513,-14.0362,129.8856,329.2,2019-08-20,Terra,78,30.0,0
10514,-14.5568,133.2062,317.1,2019-08-20,Terra,53,4.7,0
10515,-14.7854,131.4366,321.6,2019-08-20,Terra,58,9.1,0
10516,-14.787,131.4465,333.9,2019-08-20,Terra,84,26.7,0
10517,-14.7885,131.4565,320.8,2019-08-20,Terra,46,9.2,0
10518,-14.7362,130.813,326.6,2019-08-20,Terra,65,16.0,0
10519,-14.7474,130.822,320.8,2019-08-20,Terra,18,8.8,0
10520,-14.757,130.8204,323.3,2019-08-20,Terra,34,11.1,0
10521,-15.7293,137.0707,335.6,2019-08-20,Terra,64,41.5,0
10522,-15.7507,137.0679,324.9,2019-08-20,Terra,49,18.7,0
10523,-15.7437,137.0622,325.5,2019-08-20,Terra,48,20.1,0
10524,-15.9479,136.5637,400.7,2019-08-20,Terra,100,381.7,0
10525,-15.9495,136.5762,349.0,2019-08-20,Terra,94,78.4,0
10526,-15.9582,136.5623,373.8,2019-08-20,Terra,100,183.2,0
10527,-15.9599,136.5748,385.9,2019-08-20,Terra,100,261.0,0
10528,-15.9615,136.5872,319.7,2019-08-20,Terra,52,11.0,0
10529,-15.9546,136.5569,363.6,2019-08-20,Terra,100,130.3,0
10530,-15.9562,136.5693,404.0,2019-08-20,Terra,100,410.4,0
10531,-15.9577,136.5818,338.5,2019-08-20,Terra,88,45.1,0
10532,-15.9665,136.5679,336.0,2019-08-20,Terra,86,39.7,0
10533,-15.98,136.5916,328.9,2019-08-20,Terra,58,24.5,0
10534,-15.9904,136.5901,330.9,2019-08-20,Terra,53,27.0,0
10535,-16.0084,136.4864,326.8,2019-08-20,Terra,77,22.3,0
10536,-16.01,136.4987,332.4,2019-08-20,Terra,83,32.4,0
10537,-16.0438,136.5957,322.4,2019-08-20,Terra,54,10.6,0
10538,-16.0542,136.5943,337.7,2019-08-20,Terra,87,41.0,0
10539,-16.0559,136.6068,327.8,2019-08-20,Terra,78,20.3,0
10540,-16.0516,136.601,331.8,2019-08-20,Terra,82,28.3,0
10541,-16.062,136.5995,328.9,2019-08-20,Terra,79,23.5,0
10542,-16.0723,136.5981,318.8,2019-08-20,Terra,43,7.5,0
10543,-16.1575,136.4662,331.1,2019-08-20,Terra,81,30.3,0
10544,-16.22,136.9546,323.6,2019-08-20,Terra,55,17.2,0
10545,-16.2216,136.9679,326.5,2019-08-20,Terra,77,23.1,0
10546,-16.1678,136.4648,327.3,2019-08-20,Terra,63,22.2,0
10547,-16.2323,136.9665,319.7,2019-08-20,Terra,26,9.9,0
10548,-16.209,136.4593,325.3,2019-08-20,Terra,47,18.1,0
10549,-16.2197,136.4011,340.5,2019-08-20,Terra,89,51.3,0
10550,-16.2212,136.4135,326.4,2019-08-20,Terra,77,21.2,0
10551,-16.2244,136.4382,319.8,2019-08-20,Terra,56,12.4,0
10552,-16.226,136.4505,320.9,2019-08-20,Terra,65,14.5,0
10553,-15.514,131.0721,325.4,2019-08-20,Terra,75,16.2,0
10554,-15.5234,131.0705,317.3,2019-08-20,Terra,57,7.2,0
10555,-15.5881,131.4901,321.4,2019-08-20,Terra,32,8.5,0
10556,-15.5974,131.4886,338.1,2019-08-20,Terra,87,31.1,0
10557,-15.5989,131.4984,327.0,2019-08-20,Terra,42,13.9,0
10558,-15.6004,131.5083,357.6,2019-08-20,Terra,98,74.2,0
10559,-15.6019,131.5181,330.1,2019-08-20,Terra,80,19.7,0
10560,-15.6034,131.4816,319.4,2019-08-20,Terra,50,6.7,0
10561,-15.6049,131.4914,322.3,2019-08-20,Terra,33,9.0,0
10562,-15.608,131.5111,352.5,2019-08-20,Terra,96,61.3,0
10563,-15.6095,131.5209,326.9,2019-08-20,Terra,58,15.7,0
10564,-16.3699,136.6953,324.4,2019-08-20,Terra,34,18.9,0
10565,-16.3926,136.7054,324.7,2019-08-20,Terra,35,18.8,0
10566,-15.6618,131.4923,321.9,2019-08-20,Terra,15,8.9,0
10567,-16.4131,136.7816,321.4,2019-08-20,Terra,24,14.0,0
10568,-15.6604,131.4219,327.2,2019-08-20,Terra,62,16.3,0
10569,-15.6619,131.4318,325.1,2019-08-20,Terra,48,13.4,0
10570,-16.4152,136.7154,328.0,2019-08-20,Terra,67,25.0,0
10571,-16.4237,136.7802,322.7,2019-08-20,Terra,36,15.3,0
10572,-15.6727,131.4402,324.5,2019-08-20,Terra,45,13.4,0
10573,-15.6742,131.4501,335.5,2019-08-20,Terra,85,28.5,0
10574,-16.4257,136.714,335.8,2019-08-20,Terra,86,43.6,0
10575,-13.5686,143.0087,312.1,2019-08-20,Terra,52,37.7,0
10576,-16.4777,136.7399,334.8,2019-08-20,Terra,85,41.6,0
10577,-16.4794,136.7529,332.7,2019-08-20,Terra,84,36.0,0
10578,-16.4866,136.7255,319.6,2019-08-20,Terra,67,14.6,0
10579,-16.4883,136.7384,333.9,2019-08-20,Terra,85,40.6,0
10580,-16.4899,136.7515,330.4,2019-08-20,Terra,82,31.8,0
10581,-16.4971,136.7241,338.5,2019-08-20,Terra,88,52.3,0
10582,-16.4988,136.737,345.0,2019-08-20,Terra,92,69.2,0
10583,-16.5093,136.7356,358.8,2019-08-20,Terra,99,118.7,0
10584,-16.511,136.7486,326.9,2019-08-20,Terra,60,22.5,0
10585,-16.5199,136.7342,325.1,2019-08-20,Terra,66,21.5,0
10586,-16.5216,136.7472,334.5,2019-08-20,Terra,85,39.7,0
10587,-16.5265,136.7409,328.0,2019-08-20,Terra,76,27.2,0
10588,-15.6796,130.675,324.3,2019-08-20,Terra,75,16.7,0
10589,-16.5509,136.7644,325.6,2019-08-20,Terra,60,20.4,0
10590,-16.5676,136.8969,327.6,2019-08-20,Terra,79,30.1,0
10591,-16.6037,136.7571,322.2,2019-08-20,Terra,53,16.3,0
10592,-15.7579,130.4021,320.5,2019-08-20,Terra,45,9.3,0
10593,-15.7903,130.4191,322.0,2019-08-20,Terra,71,12.6,0
10594,-17.6671,139.0351,317.9,2019-08-20,Terra,67,27.2,0
10595,-17.9829,138.9592,317.2,2019-08-20,Terra,65,24.0,0
10596,-17.9825,138.9524,314.6,2019-08-20,Terra,58,17.3,0
10597,-16.2294,126.1736,318.1,2019-08-20,Terra,50,24.0,0
10598,-19.1282,138.3988,318.1,2019-08-20,Terra,68,28.7,0
10599,-19.1983,138.352,313.7,2019-08-20,Terra,52,16.3,0
10600,-19.2006,138.3709,318.9,2019-08-20,Terra,72,28.9,0
10601,-19.2026,138.3642,318.1,2019-08-20,Terra,70,28.1,0
10602,-16.2423,126.1712,317.0,2019-08-20,Terra,43,22.8,0
10603,-19.1136,138.4066,316.8,2019-08-20,Terra,42,25.4,0
10604,-19.1158,138.4004,317.4,2019-08-20,Terra,65,27.7,0
10605,-42.3038,147.2525,302.5,2019-08-20,Aqua,53,7.0,0
10606,-41.7958,146.9267,336.1,2019-08-20,Aqua,90,42.7,0
10607,-37.18,149.8958,323.5,2019-08-20,Aqua,82,23.0,0
10608,-37.1895,149.8981,317.4,2019-08-20,Aqua,71,15.8,0
10609,-33.7375,141.987,313.8,2019-08-20,Aqua,56,13.7,0
10610,-32.1983,146.7197,313.0,2019-08-20,Aqua,44,5.3,0
10611,-32.1967,146.7304,333.3,2019-08-20,Aqua,86,27.8,0
10612,-32.1951,146.7411,318.8,2019-08-20,Aqua,73,11.3,0
10613,-32.3062,146.2989,314.5,2019-08-20,Aqua,67,7.6,0
10614,-32.3153,146.3008,328.5,2019-08-20,Aqua,83,21.9,0
10615,-31.6321,150.9291,327.5,2019-08-20,Aqua,85,44.1,0
10616,-31.6293,150.9442,307.8,2019-08-20,Aqua,51,11.9,0
10617,-32.225,147.5097,318.8,2019-08-20,Aqua,74,11.8,0
10618,-31.6158,151.1399,304.4,2019-08-20,Aqua,36,11.6,0
10619,-32.4564,146.1491,309.8,2019-08-20,Aqua,54,4.7,0
10620,-31.397,152.4785,304.5,2019-08-20,Aqua,51,9.8,0
10621,-32.5503,145.9447,318.2,2019-08-20,Aqua,73,11.5,0
10622,-32.5487,145.9554,315.6,2019-08-20,Aqua,70,9.1,0
10623,-32.6467,146.233,309.4,2019-08-20,Aqua,56,6.2,0
10624,-31.6648,152.1169,320.4,2019-08-20,Aqua,71,38.8,0
10625,-32.6561,146.2306,317.4,2019-08-20,Aqua,73,12.3,0
10626,-32.6546,146.2413,325.4,2019-08-20,Aqua,81,20.2,0
10627,-31.6596,152.1217,310.9,2019-08-20,Aqua,59,22.2,0
10628,-32.5768,146.897,330.2,2019-08-20,Aqua,85,25.7,0
10629,-31.6713,152.1246,309.3,2019-08-20,Aqua,51,19.7,0
10630,-32.0496,150.2285,313.5,2019-08-20,Aqua,71,12.6,0
10631,-32.0599,150.2313,313.9,2019-08-20,Aqua,72,13.4,0
10632,-32.6496,146.658,312.7,2019-08-20,Aqua,66,6.6,0
10633,-32.7726,146.249,310.8,2019-08-20,Aqua,63,7.3,0
10634,-32.4981,148.0579,310.9,2019-08-20,Aqua,63,5.4,0
10635,-33.0004,146.4579,327.6,2019-08-20,Aqua,84,21.6,0
10636,-32.9988,146.4686,312.7,2019-08-20,Aqua,68,7.1,0
10637,-33.7422,141.9942,321.2,2019-08-20,Aqua,78,24.1,0
10638,-33.1616,146.6142,316.2,2019-08-20,Aqua,74,11.2,0
10639,-32.2539,151.9978,312.4,2019-08-20,Aqua,72,21.0,0
10640,-32.3796,151.4036,320.4,2019-08-20,Aqua,80,32.0,0
